cell_group,program,model,genes_planned,genes_used,n_case,n_reference,mean_case,mean_reference,p_mannwhitney,delta,se,ci_low,ci_high,p_hc3,residual_df,estimable,q_bh_9,q_bh_89,q_bh_91,q_bh_9_hc3
BNB_EC,Endothelial junctions,Unadjusted,4.0,4.0,9.0,11.0,-0.1684565871421966,0.1378281167527047,0.4033175651094832,-0.3062847038949013,0.3135258500393652,-0.9649780724279104,0.3524086646381076,0.3415642269342091,18,True,0.9394400080349974,1.0,1.0,
BNB_EC,Endothelial transport,Unadjusted,3.0,3.0,9.0,11.0,-0.3260560797260944,0.2667731561395302,0.0275779915633285,-0.5928292358656246,0.2553651445816864,-1.129331496426629,-0.0563269753046202,0.0321942756234941,18,True,0.2482019240699566,0.4246335748843431,0.434175902409834,
BNB_EC,Inflammatory adhesion,Unadjusted,4.0,4.0,9.0,11.0,-0.0246035608494319,0.0201301861495347,0.8792283946861903,-0.0447337469989666,0.3710852746907841,-0.824354979405735,0.7348874854078016,0.9053841376719536,18,True,0.9394400080349974,1.0,1.0,
BNB_EC,Endothelial junctions,Age and centre,,,,,,,,-0.4732304263235182,0.518745450069652,-1.5789101801356795,0.6324493274886429,0.37606125894804,15,True,,,,0.676910266106472
BNB_EC,Endothelial transport,Age and centre,,,,,,,,-0.6154494007089235,0.3907893344941953,-1.4483971501261834,0.2174983487083363,0.136134439847154,15,True,,,,0.6007192271937951
BNB_EC,Inflammatory adhesion,Age and centre,,,,,,,,0.0914348948911378,0.6689112395140826,-1.33431566259098,1.5171854523732555,0.8930919339787139,15,True,,,,0.8930919339787139
